tokenId,price,timestamps,expires_at,listing_date,expire_date,openSeaLink
3258,2.5,1643202075,1645880516,2022-01-26 13:01:15,2022-02-26 13:01:56,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/3258
3618,3.5,1643192822,1645871276,2022-01-26 10:27:02,2022-02-26 10:27:56,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/3618
9339,3.5,1643188680,1645532991,2022-01-26 09:18:00,2022-02-22 12:29:51,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/9339
1467,1.989,1643163787,1645222454,2022-01-26 02:23:07,2022-02-18 22:14:14,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/1467
5582,2.22,1643152082,1645830492,2022-01-25 23:08:02,2022-02-25 23:08:12,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/5582
2178,15.0,1643150915,1645829273,2022-01-25 22:48:35,2022-02-25 22:47:53,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/2178
6895,2.0,1643135959,1645814454,2022-01-25 18:39:19,2022-02-25 18:40:54,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/6895
9873,2.0,1643135821,1645814318,2022-01-25 18:37:01,2022-02-25 18:38:38,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/9873
9036,2.0,1643128409,1645806889,2022-01-25 16:33:29,2022-02-25 16:34:49,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/9036
6241,5.0,1643126648,1645805136,2022-01-25 16:04:08,2022-02-25 16:05:36,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/6241
2924,5.5,1643121555,1643726419,2022-01-25 14:39:15,2022-02-01 14:40:19,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/2924
281,2.09,1643119772,1645798268,2022-01-25 14:09:32,2022-02-25 14:11:08,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/281
2613,2.11,1643119685,1645798181,2022-01-25 14:08:05,2022-02-25 14:09:41,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/2613
2864,2.02,1643119676,1645798173,2022-01-25 14:07:56,2022-02-25 14:09:33,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/2864
3582,2.01,1643119593,1645798088,2022-01-25 14:06:33,2022-02-25 14:08:08,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/3582
8245,3.9,1643119562,1645736939,2022-01-25 14:06:02,2022-02-24 21:08:59,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8245
4819,1.93,1643119543,1645798037,2022-01-25 14:05:43,2022-02-25 14:07:17,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/4819
6588,1.92,1643119412,1645797906,2022-01-25 14:03:32,2022-02-25 14:05:06,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/6588
8013,2.0,1643119324,1645797821,2022-01-25 14:02:04,2022-02-25 14:03:41,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8013
8957,2.0,1643119305,1645797801,2022-01-25 14:01:45,2022-02-25 14:03:21,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8957
4040,2.2,1643108521,1643713380,2022-01-25 11:02:01,2022-02-01 11:03:00,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/4040
6045,2.5,1643107455,1645525554,2022-01-25 10:44:15,2022-02-22 10:25:54,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/6045
7815,5.0,1643105327,1645783640,2022-01-25 10:08:47,2022-02-25 10:07:20,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/7815
7545,10.0,1643103974,1643708852,2022-01-25 09:46:14,2022-02-01 09:47:32,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/7545
6424,3.0,1643098958,1645777440,2022-01-25 08:22:38,2022-02-25 08:24:00,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/6424
9439,3.2,1643092304,1643697122,2022-01-25 06:31:44,2022-02-01 06:32:02,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/9439
1024,15.0,1643091982,1643696862,2022-01-25 06:26:22,2022-02-01 06:27:42,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/1024
7759,3.99,1643088338,1645766828,2022-01-25 05:25:38,2022-02-25 05:27:08,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/7759
9860,2.0,1643086122,1645332547,2022-01-25 04:48:42,2022-02-20 04:49:07,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/9860
984,2.89,1643077619,1645756076,2022-01-25 02:26:59,2022-02-25 02:27:56,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/984
8814,2.888,1643074360,1645752851,2022-01-25 01:32:40,2022-02-25 01:34:11,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8814
3810,2.0,1643074198,1645752686,2022-01-25 01:29:58,2022-02-25 01:31:26,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/3810
2901,2.5,1643073180,1645751646,2022-01-25 01:13:00,2022-02-25 01:14:06,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/2901
5335,2.0,1643071982,1645750475,2022-01-25 00:53:02,2022-02-25 00:54:35,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/5335
3700,3.46,1643069196,1645747685,2022-01-25 00:06:36,2022-02-25 00:08:05,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/3700
2539,3.42,1643069174,1645747659,2022-01-25 00:06:14,2022-02-25 00:07:39,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/2539
8481,3.21,1643069145,1645747634,2022-01-25 00:05:45,2022-02-25 00:07:14,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8481
7637,3.4,1643068709,1645747149,2022-01-24 23:58:29,2022-02-24 23:59:09,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/7637
9803,10.0,1643065898,1645744394,2022-01-24 23:11:38,2022-02-24 23:13:14,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/9803
6055,5.1,1643051674,1645730150,2022-01-24 19:14:34,2022-02-24 19:15:50,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/6055
8365,22.0,1642999558,1645678053,2022-01-24 04:45:58,2022-02-24 04:47:33,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8365
7167,2.99,1642991952,1645593802,2022-01-24 02:39:12,2022-02-23 05:23:22,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/7167
810,3.0,1642970119,1645648608,2022-01-23 20:35:19,2022-02-23 20:36:48,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/810
9963,10.0,1642968418,1645646914,2022-01-23 20:06:58,2022-02-23 20:08:34,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/9963
4873,4.5,1642952334,1645630815,2022-01-23 15:38:54,2022-02-23 15:40:15,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/4873
6567,3.5,1642920426,1645598920,2022-01-23 06:47:06,2022-02-23 06:48:40,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/6567
6908,99.0,1642895390,1653263447,2022-01-22 23:49:50,2022-05-22 23:50:47,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/6908
8669,4.0,1642884770,1645493883,2022-01-22 20:52:50,2022-02-22 01:38:03,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8669
1197,15.0,1642857095,1645535571,2022-01-22 13:11:35,2022-02-22 13:12:51,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/1197
9981,10.0,1642856387,1645534852,2022-01-22 12:59:47,2022-02-22 13:00:52,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/9981
2252,2.85,1642836603,1645482473,2022-01-22 07:30:03,2022-02-21 22:27:53,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/2252
2395,2.77,1642831899,1645510333,2022-01-22 06:11:39,2022-02-22 06:12:13,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/2395
756,3.98,1642831696,1645500643,2022-01-22 06:08:16,2022-02-22 03:30:43,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/756
1286,5.0,1642818523,1645497018,2022-01-22 02:28:43,2022-02-22 02:30:18,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/1286
2537,2.0,1642806934,1645485053,2022-01-21 23:15:34,2022-02-21 23:10:53,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/2537
8518,5.0,1642804009,1645482504,2022-01-21 22:26:49,2022-02-21 22:28:24,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8518
9294,10.0,1642803982,1645482477,2022-01-21 22:26:22,2022-02-21 22:27:57,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/9294
4251,19.0,1642801411,1645479904,2022-01-21 21:43:31,2022-02-21 21:45:04,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/4251
3056,100.0,1642798173,1645476643,2022-01-21 20:49:33,2022-02-21 20:50:43,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/3056
13,88.0,1642775299,1645453738,2022-01-21 14:28:19,2022-02-21 14:28:58,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/13
8980,10.0,1642679361,1658317850,2022-01-20 11:49:21,2022-07-20 11:50:50,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8980
8979,10.0,1642679335,1658317807,2022-01-20 11:48:55,2022-07-20 11:50:07,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/8979
565,29.0,1642631339,1645309800,2022-01-19 22:28:59,2022-02-19 22:30:00,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/565
1111,77.0,1642626931,1650402951,2022-01-19 21:15:31,2022-04-19 21:15:51,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/1111
1,100.0,1642521214,1656690821,2022-01-18 15:53:34,2022-07-01 15:53:41,https://opensea.io/assets/0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f/1
